experiment_name,run_id,algorithm,domain,instance,seed,status,stop_reason,initial_objective,best_objective,final_objective,runtime_seconds,objective_evaluations,iterations,parameters,error_message
tsp_eil51_tabu_search,tabu_search_run_001,tabu_search,tsp,eil51,1000,completed,evaluation_budget_exhausted,558.0,440.0,440.0,4.939265300000443,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_002,tabu_search,tsp,eil51,1001,completed,evaluation_budget_exhausted,503.0,436.0,436.0,4.6176403999998,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_003,tabu_search,tsp,eil51,1002,completed,evaluation_budget_exhausted,496.0,446.0,446.0,4.826478699999825,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_004,tabu_search,tsp,eil51,1003,completed,evaluation_budget_exhausted,544.0,449.0,449.0,4.747390399999858,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_005,tabu_search,tsp,eil51,1004,completed,evaluation_budget_exhausted,530.0,448.0,448.0,4.740295000000515,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_006,tabu_search,tsp,eil51,1005,completed,evaluation_budget_exhausted,518.0,445.0,445.0,4.676135899999281,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_007,tabu_search,tsp,eil51,1006,completed,evaluation_budget_exhausted,509.0,449.0,449.0,4.7019655000003695,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_008,tabu_search,tsp,eil51,1007,completed,evaluation_budget_exhausted,552.0,447.0,447.0,4.7396607999999105,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_009,tabu_search,tsp,eil51,1008,completed,evaluation_budget_exhausted,495.0,439.0,439.0,4.817792099999679,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_010,tabu_search,tsp,eil51,1009,completed,evaluation_budget_exhausted,530.0,449.0,449.0,4.69928979999986,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_011,tabu_search,tsp,eil51,1010,completed,evaluation_budget_exhausted,552.0,440.0,440.0,4.640681400000176,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_012,tabu_search,tsp,eil51,1011,completed,evaluation_budget_exhausted,515.0,447.0,447.0,4.7438867999999275,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_013,tabu_search,tsp,eil51,1012,completed,evaluation_budget_exhausted,530.0,445.0,445.0,4.745815400000538,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_014,tabu_search,tsp,eil51,1013,completed,evaluation_budget_exhausted,482.0,449.0,449.0,4.704199400000107,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_015,tabu_search,tsp,eil51,1014,completed,evaluation_budget_exhausted,496.0,441.0,441.0,4.616007000000536,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_016,tabu_search,tsp,eil51,1015,completed,evaluation_budget_exhausted,543.0,441.0,441.0,4.814221300000099,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_017,tabu_search,tsp,eil51,1016,completed,evaluation_budget_exhausted,536.0,447.0,447.0,4.626115099999879,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_018,tabu_search,tsp,eil51,1017,completed,evaluation_budget_exhausted,555.0,445.0,445.0,4.7366517999998905,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_019,tabu_search,tsp,eil51,1018,completed,evaluation_budget_exhausted,557.0,448.0,448.0,4.673982100000103,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_020,tabu_search,tsp,eil51,1019,completed,evaluation_budget_exhausted,530.0,448.0,448.0,4.761759699999857,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_021,tabu_search,tsp,eil51,1020,completed,evaluation_budget_exhausted,509.0,442.0,442.0,4.774513400000615,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_022,tabu_search,tsp,eil51,1021,completed,evaluation_budget_exhausted,541.0,450.0,450.0,4.781807899999876,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_023,tabu_search,tsp,eil51,1022,completed,evaluation_budget_exhausted,523.0,444.0,444.0,4.805620799999815,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_024,tabu_search,tsp,eil51,1023,completed,evaluation_budget_exhausted,512.0,447.0,447.0,4.734376500000508,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_025,tabu_search,tsp,eil51,1024,completed,evaluation_budget_exhausted,543.0,442.0,442.0,4.848936899999899,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_026,tabu_search,tsp,eil51,1025,completed,evaluation_budget_exhausted,530.0,444.0,444.0,4.633180199999515,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_027,tabu_search,tsp,eil51,1026,completed,evaluation_budget_exhausted,563.0,439.0,439.0,4.645815199999561,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_028,tabu_search,tsp,eil51,1027,completed,evaluation_budget_exhausted,563.0,445.0,445.0,4.66314599999987,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_029,tabu_search,tsp,eil51,1028,completed,evaluation_budget_exhausted,546.0,441.0,441.0,4.711919299999863,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
tsp_eil51_tabu_search,tabu_search_run_030,tabu_search,tsp,eil51,1029,completed,evaluation_budget_exhausted,543.0,449.0,449.0,4.6427959000002375,100000,1000,"{""candidate_list_size"": 100, ""operators"": [""two_opt"", ""two_opt"", ""inversion"", ""insertion"", ""swap""], ""tabu_tenure"": 15}",
